-0.003451	-0.041132	0.149583	-0.153095	-0.067321	0.170393	0.126431	0.113549	0.171626	0.357708	0.000000	0.625121	0.352864	0.131167	0.097344	-0.101619	0.246821	0.071345	0.141130	0.029746	0.074503	0.223646	0.020330	0.444245	0.270133	0.495086	0.073124	0.129957	0.212200	0.025660	-0.122135	-0.114675	-0.226027	0.128855	0.165834	0.143023	0.168027	-0.008464	0.087928	0.214948	0.199011	0.194068	0.289933	0.107176	0.067675	0.008684	-0.009190	-0.022866	0.228093	0.196500	-0.090155	0.014150	-0.168848	-0.157310	0.117903	0.195998	0.043908	0.147040	0.351491	0.571697	0.461523	0.288154	0.141603	0.073310	0.055144	0.075740	0.101907	0.159351	0.083574	0.028637	0.040018	0.192031	-0.003255	0.238578	0.350122	0.435437	0.193306	0.083310	-0.128089	-0.136347	0.080190	0.027678	0.059967	0.148168	0.040978	-0.077555	0.164374	0.073958	0.154166	0.212855	-0.190455	0.110455	0.122945	0.118002	0.240329	0.091377	0.003027	-0.038250	0.224209	0.222058
-0.025078	-0.024083	0.139158	-0.110470	-0.065629	0.129858	0.123394	0.107519	0.134745	0.316029	0.625121	0.000000	0.385625	0.197317	0.157929	-0.068207	0.342349	0.135259	0.218729	0.049175	0.152036	0.252075	0.103991	0.540862	0.222172	0.588377	0.108627	0.176904	0.227772	0.113627	-0.178477	-0.140601	-0.230829	0.139795	0.180222	0.150815	0.144146	-0.092709	0.051388	0.224067	0.138848	0.225073	0.337168	0.079571	0.057034	0.012699	-0.001273	-0.008102	0.156324	0.103612	-0.110250	0.002330	-0.120797	-0.118576	0.077272	0.142451	0.030079	0.130317	0.294275	0.576210	0.610290	0.322911	0.195867	0.122878	0.134101	0.133629	0.064981	0.245068	0.132704	0.075503	0.112760	0.254021	0.084212	0.238488	0.478994	0.521454	0.228326	0.186340	-0.183549	-0.150575	0.140393	-0.020591	0.052177	0.168038	0.089173	-0.054321	0.137720	0.094542	0.149279	0.161851	-0.236881	0.035833	0.097220	0.113047	0.280171	0.065013	0.014920	-0.015727	0.159645	0.126076
-0.099162	0.007953	0.093899	-0.026647	-0.011867	0.138183	0.078726	0.101417	0.124360	0.098476	0.352864	0.385625	0.000000	0.438729	0.337905	-0.113962	0.524819	0.227717	0.426093	0.183694	0.293237	0.478593	0.284911	0.339953	0.010394	0.326422	0.279458	0.290381	0.385291	0.254059	-0.124911	-0.133226	-0.163585	0.300533	0.396594	0.096176	0.201508	-0.109834	0.075648	0.118425	0.167605	0.083708	0.275708	0.100449	0.138918	0.198431	0.252643	0.192149	0.131448	0.184298	-0.154519	0.011253	-0.092027	-0.041127	0.067391	0.123186	0.039132	0.132711	0.095215	0.327496	0.373330	0.709865	0.476391	0.313392	0.294338	0.302232	-0.004995	0.414070	0.274526	0.177204	0.240943	0.389162	0.225079	0.102828	0.285668	0.207256	0.361041	0.286506	-0.149283	-0.140221	0.151009	0.049668	0.070255	0.264990	0.205464	0.153439	0.200211	0.182876	0.169519	0.081907	-0.193559	-0.042384	0.059311	-0.014573	0.143504	0.105815	0.179511	0.168527	0.126840	0.148371
-0.200195	0.002688	-0.042997	0.141476	0.055085	0.001208	-0.028659	0.038606	0.039594	-0.117988	0.131167	0.197317	0.438729	0.000000	0.746190	-0.141637	0.402844	0.290135	0.623583	0.263354	0.593007	0.296560	0.680898	0.177045	-0.170327	0.149156	0.351901	0.315488	0.413636	0.563981	-0.167586	-0.009044	-0.007888	0.253168	0.278183	0.086732	0.148413	-0.176046	0.000844	-0.049195	0.046753	-0.054370	0.064681	0.066159	0.046703	0.361798	0.514663	0.439620	0.009195	0.070602	-0.177528	-0.051478	0.016483	0.120127	-0.037401	-0.026673	-0.016961	0.062487	-0.116270	0.158018	0.172864	0.338325	0.561434	0.615601	0.653342	0.692942	-0.123614	0.441211	0.337230	0.214138	0.494652	0.280887	0.580123	-0.041064	0.176204	0.035305	0.429379	0.553206	-0.186609	0.000483	0.146335	-0.034870	-0.066746	0.145127	0.270744	0.374379	0.189821	0.213509	0.143636	-0.072486	-0.105060	-0.203209	-0.020758	-0.118500	-0.030427	0.048131	0.339979	0.412803	0.004865	0.032552
-0.211564	-0.035158	-0.103233	0.152531	0.037752	-0.063122	-0.090735	-0.041265	-0.022772	-0.141518	0.097344	0.157929	0.337905	0.746190	0.000000	-0.161600	0.254088	0.232245	0.461903	0.297404	0.610777	0.174708	0.654520	0.144737	-0.191776	0.115802	0.319464	0.351087	0.427088	0.634652	-0.171095	0.007351	0.023441	0.155715	0.188111	0.092539	0.136499	-0.203731	-0.040119	-0.091771	-0.016075	-0.090789	-0.012411	0.057369	0.009397	0.349185	0.464305	0.423495	-0.038313	0.023127	-0.173679	-0.100875	0.017575	0.141323	-0.101202	-0.089414	-0.067719	-0.002135	-0.126639	0.141792	0.164763	0.295658	0.544094	0.593622	0.673088	0.848702	-0.138644	0.341356	0.282503	0.185123	0.575289	0.218894	0.591756	-0.051748	0.176269	0.027165	0.462193	0.617939	-0.183192	0.033526	0.157629	-0.057194	-0.100256	0.102831	0.262755	0.389659	0.181783	0.232213	0.142957	-0.092484	-0.083300	-0.237162	-0.043054	-0.142389	-0.069073	0.036416	0.326884	0.423565	-0.033054	-0.008996
0.285259	0.448421	0.213262	0.316719	0.225003	0.126730	0.316906	0.256801	0.095732	0.046868	-0.101619	-0.068207	-0.113962	-0.141637	-0.161600	0.000000	-0.005039	0.116249	-0.042549	-0.091992	-0.072681	-0.024029	-0.089314	-0.046414	0.094655	-0.086298	-0.170264	-0.197223	-0.118778	-0.189998	0.035606	0.181457	0.229788	-0.019641	-0.057500	-0.122694	-0.181658	0.168485	0.069775	0.109881	-0.146208	-0.072703	-0.078997	-0.183656	-0.113003	-0.222312	-0.184139	-0.162100	-0.032374	-0.180082	0.384957	0.425258	0.473337	0.230080	0.172107	0.117774	0.286697	0.119714	-0.017560	-0.118646	-0.084118	-0.106993	-0.152475	-0.113132	-0.096492	-0.152744	0.131958	-0.027019	-0.043070	0.067280	-0.083468	-0.045330	-0.092747	0.036488	-0.033421	-0.064695	-0.109377	-0.149076	0.032806	0.123218	-0.091134	-0.170327	-0.103989	-0.063594	-0.155548	-0.188445	-0.151525	-0.178089	-0.132451	-0.157815	0.124744	0.092208	0.045519	-0.031522	-0.099626	-0.170144	-0.213031	-0.205891	-0.023343	-0.171573
-0.103894	0.010325	0.099949	-0.048958	-0.030903	0.107159	0.127856	0.172815	0.125995	0.040327	0.246821	0.342349	0.524819	0.402844	0.254088	-0.005039	0.000000	0.417264	0.620360	0.237057	0.403587	0.552367	0.334577	0.469318	0.031071	0.328063	0.253770	0.250097	0.432210	0.205430	-0.111134	-0.154210	-0.175019	0.494432	0.396835	0.076880	0.191079	-0.164465	-0.018305	0.088453	0.160806	0.066538	0.224750	0.027745	0.093775	0.139110	0.179900	0.170275	0.067542	0.128683	-0.163679	0.011508	-0.036215	-0.078788	0.050773	0.097854	0.096655	0.152034	0.022024	0.240853	0.252027	0.360398	0.297480	0.281858	0.322178	0.211186	0.002653	0.569342	0.455281	0.330851	0.321444	0.437352	0.297083	0.062669	0.394072	0.220574	0.387840	0.242775	-0.140467	-0.169505	0.289943	0.057585	0.057592	0.292778	0.233973	0.132165	0.190980	0.135712	0.171915	0.074494	-0.233951	-0.066516	-0.025754	-0.028691	0.120556	0.019315	0.129244	0.140774	0.062924	0.093921
-0.078466	0.178971	0.132732	0.119734	0.110472	0.161032	0.190231	0.413765	0.257458	-0.104296	0.071345	0.135259	0.227717	0.290135	0.232245	0.116249	0.417264	0.000000	0.439350	0.513566	0.454052	0.323352	0.332738	0.236345	-0.130337	0.127355	0.166543	0.123878	0.288509	0.147559	-0.124498	-0.184177	-0.114277	0.599451	0.261352	0.326376	0.083937	-0.238012	-0.088071	0.018899	0.198934	-0.051632	0.054583	-0.072220	0.025080	0.054545	0.144607	0.173773	0.126351	0.122734	-0.089116	0.143318	0.098219	0.077103	0.147452	0.130814	0.332094	0.333933	-0.103303	0.089000	0.087457	0.163745	0.193634	0.215104	0.313668	0.197329	0.070533	0.378790	0.498894	0.726229	0.459001	0.286102	0.321185	0.023609	0.194081	0.041869	0.288228	0.178442	-0.149183	-0.178160	0.223713	0.162353	0.009393	0.200231	0.161161	0.137050	0.100393	0.072262	0.412911	0.027467	-0.187247	-0.155164	-0.108611	-0.103029	-0.007344	-0.084753	0.051009	0.154443	0.146136	0.095130
-0.157183	0.037175	0.035651	0.081178	0.020051	0.052730	0.066770	0.136971	0.080488	-0.105078	0.141130	0.218729	0.426093	0.623583	0.461903	-0.042549	0.620360	0.439350	0.000000	0.288675	0.543359	0.375906	0.468992	0.269385	-0.108760	0.192321	0.260147	0.231115	0.449359	0.317243	-0.136319	-0.070615	-0.075657	0.424967	0.300319	0.085843	0.177248	-0.163391	-0.013986	-0.008795	0.095253	-0.016100	0.116917	0.029125	0.061678	0.204746	0.313984	0.264125	0.041178	0.116596	-0.160292	0.012637	0.044930	0.052119	0.011595	0.035936	0.078839	0.121268	-0.101954	0.162742	0.163260	0.314465	0.406030	0.455466	0.541535	0.416067	-0.067206	0.602488	0.467929	0.339580	0.438954	0.341285	0.414521	-0.020868	0.259606	0.083966	0.444708	0.344107	-0.159485	-0.064935	0.218952	0.008269	-0.019061	0.186543	0.214161	0.240640	0.204707	0.138889	0.175868	-0.022542	-0.143068	-0.143909	-0.036735	-0.085404	0.017765	0.022806	0.194408	0.242706	0.027371	0.071984
-0.085847	0.012263	-0.013077	0.029531	0.070409	0.065182	0.059788	0.084125	0.109700	-0.127813	0.029746	0.049175	0.183694	0.263354	0.297404	-0.091992	0.237057	0.513566	0.288675	0.000000	0.472130	0.161429	0.287970	0.157699	-0.194326	0.055420	0.264114	0.210896	0.441844	0.163526	-0.124257	-0.178226	-0.107337	0.386650	0.188568	0.387137	0.226603	-0.220505	-0.067980	-0.002290	0.256433	-0.073471	-0.011044	0.058366	0.093212	0.160118	0.222805	0.284634	0.209571	0.324433	-0.134124	-0.044032	-0.050223	0.040564	0.021242	0.019823	0.029104	0.127193	-0.122737	0.042905	0.044384	0.131045	0.193846	0.192603	0.285819	0.249535	0.083147	0.220281	0.358615	0.468946	0.562273	0.157000	0.266928	0.033054	0.113173	-0.036718	0.382120	0.194664	-0.149941	-0.165165	0.226483	0.260869	0.024043	0.118051	0.242135	0.193088	0.228991	0.140426	0.547481	0.158839	-0.141925	-0.167779	-0.047275	-0.112314	-0.035072	0.045901	0.167620	0.297654	0.213907	0.263601
-0.165086	0.028662	-0.001535	0.109506	0.053069	0.020772	0.030305	0.122703	0.080935	-0.106419	0.074503	0.152036	0.293237	0.593007	0.610777	-0.072681	0.403587	0.454052	0.543359	0.472130	0.000000	0.228945	0.530639	0.211777	-0.146232	0.127546	0.260640	0.226892	0.488137	0.412179	-0.135086	-0.059072	-0.059638	0.320128	0.173143	0.093424	0.097347	-0.205613	-0.066774	-0.037491	0.031893	-0.083882	-0.012100	-0.013270	-0.000992	0.216590	0.298970	0.302819	0.003958	0.061264	-0.157841	-0.021411	0.030085	0.081431	-0.015355	0.004586	0.055968	0.120058	-0.116526	0.109684	0.125032	0.213346	0.352230	0.423004	0.588551	0.552574	-0.067596	0.407792	0.422077	0.386614	0.743881	0.230461	0.482923	-0.020728	0.214214	0.045984	0.465969	0.417665	-0.153098	-0.053798	0.200601	0.001644	-0.092165	0.095543	0.232600	0.223996	0.138806	0.116666	0.196833	-0.044256	-0.151964	-0.186842	-0.066505	-0.147057	-0.054978	-0.036688	0.207080	0.305520	0.002439	0.033428
-0.091397	-0.036005	0.052102	-0.092093	-0.056479	0.071302	0.065415	0.085833	0.046439	0.035198	0.223646	0.252075	0.478593	0.296560	0.174708	-0.024029	0.552367	0.323352	0.375906	0.161429	0.228945	0.000000	0.326779	0.368607	0.010821	0.394119	0.350403	0.343398	0.326126	0.232631	-0.107759	-0.197846	-0.161126	0.502714	0.664137	0.047367	0.194841	-0.153970	0.066804	0.142238	0.212773	0.143732	0.450250	0.066564	0.191488	0.241616	0.325925	0.265261	0.044001	0.118667	-0.167098	-0.043257	-0.128068	-0.120620	0.029452	0.045030	0.030968	0.058651	0.026312	0.199308	0.174897	0.301519	0.268939	0.182032	0.178599	0.144031	-0.011101	0.375483	0.391774	0.267132	0.171579	0.577063	0.270399	0.066216	0.232090	0.218539	0.279580	0.230431	-0.145154	-0.224877	0.256295	0.140719	0.182360	0.478026	0.296744	0.259906	0.169001	0.244258	0.102342	0.097068	-0.210651	-0.048664	0.003256	0.037697	0.248692	0.047757	0.194165	0.197809	0.040423	0.076787
-0.185030	-0.010796	-0.081213	0.153848	0.049422	-0.063091	-0.041499	0.008145	-0.030251	-0.185242	0.020330	0.103991	0.284911	0.680898	0.654520	-0.089314	0.334577	0.332738	0.468992	0.287970	0.530639	0.326779	0.000000	0.164023	-0.206917	0.143187	0.430578	0.353786	0.348787	0.686799	-0.183184	0.022654	0.037383	0.284022	0.310772	0.074498	0.098099	-0.219070	-0.046421	-0.077529	0.032617	-0.075631	0.042967	0.013551	0.047965	0.421695	0.597466	0.591986	-0.049891	-0.014060	-0.159337	-0.078667	0.045024	0.130894	-0.082560	-0.097137	-0.015159	0.004506	-0.185326	0.069608	0.081125	0.211839	0.445777	0.482271	0.550490	0.641741	-0.097878	0.349505	0.339487	0.249420	0.469724	0.302083	0.741047	-0.064801	0.142732	0.008965	0.373195	0.660211	-0.202152	0.035900	0.190593	-0.021438	-0.059935	0.173979	0.357442	0.458330	0.132705	0.278420	0.125868	-0.071076	-0.088603	-0.242471	-0.075261	-0.148586	-0.043972	0.006622	0.409454	0.552214	-0.040412	-0.041441
-0.083535	-0.079775	0.088620	-0.137461	-0.100226	0.075906	0.147142	0.073066	0.084126	0.230100	0.444245	0.540862	0.339953	0.177045	0.144737	-0.046414	0.469318	0.236345	0.269385	0.157699	0.211777	0.368607	0.164023	0.000000	0.170824	0.478943	0.178538	0.203411	0.349868	0.119467	-0.122125	-0.156208	-0.201410	0.317373	0.275558	0.166827	0.175098	-0.129542	0.051069	0.281096	0.258279	0.169968	0.300671	-0.002724	0.062851	0.028665	0.062684	0.014236	0.062841	0.125331	-0.153652	-0.060894	-0.130155	-0.155896	0.017663	0.074147	-0.002837	0.077408	0.196604	0.372609	0.375293	0.221553	0.168865	0.070009	0.131564	0.106020	0.092173	0.248803	0.242410	0.132871	0.174503	0.315959	0.122643	0.284506	0.519089	0.392093	0.325968	0.196009	-0.143365	-0.160993	0.358672	0.032145	0.056310	0.233868	0.179323	0.024980	0.161987	0.104251	0.206456	0.280574	-0.234885	0.001355	0.094833	0.057066	0.257077	-0.005404	0.037020	0.003935	0.068502	0.123853
0.182695	-0.041063	0.130377	-0.186411	-0.137710	0.140348	0.159279	0.042088	0.063841	0.512992	0.270133	0.222172	0.010394	-0.170327	-0.191776	0.094655	0.031071	-0.130337	-0.108760	-0.194326	-0.146232	0.010821	-0.206917	0.170824	0.000000	0.204943	-0.126773	-0.062223	-0.013507	-0.191496	0.140283	0.128723	-0.079551	-0.085276	-0.048620	-0.091461	-0.051819	0.339816	0.125258	0.230298	-0.070766	0.282766	0.128873	-0.020742	-0.022309	-0.228235	-0.260692	-0.240780	0.068441	-0.088889	0.101860	0.045882	-0.062236	-0.204481	0.074123	0.181050	0.030558	0.010047	0.446118	0.178819	0.160383	-0.025767	-0.132931	-0.175769	-0.191243	-0.192099	0.103809	-0.075615	-0.123855	-0.158467	-0.172044	-0.015990	-0.208981	0.194313	0.128722	0.410897	-0.026827	-0.109593	0.145261	0.021220	-0.034520	-0.145833	0.062414	-0.016576	-0.105211	-0.254831	-0.046232	-0.072030	-0.125910	0.033035	-0.029065	0.451453	0.177304	0.309118	0.186169	-0.022922	-0.209757	-0.254090	0.063631	-0.044670
-0.038583	-0.066150	0.099875	-0.143749	-0.095786	0.092178	0.041006	0.035784	0.035528	0.132295	0.495086	0.588377	0.326422	0.149156	0.115802	-0.086298	0.328063	0.127355	0.192321	0.055420	0.127546	0.394119	0.143187	0.478943	0.204943	0.000000	0.211763	0.301241	0.252043	0.140933	-0.239738	-0.122283	-0.226775	0.185653	0.316785	0.092757	0.163241	-0.140096	-0.012386	0.129935	0.072391	0.262144	0.474508	0.072559	0.109121	0.044527	0.036884	0.027735	0.086163	0.049752	-0.125082	-0.034395	-0.161066	-0.163712	0.033711	0.089753	-0.033480	0.033993	0.149735	0.462725	0.459011	0.244120	0.166572	0.059632	0.089679	0.093708	-0.024308	0.209312	0.171994	0.063298	0.094571	0.353698	0.111621	0.141497	0.399748	0.604049	0.248587	0.225021	-0.238904	-0.135447	0.237658	-0.022064	0.100207	0.288893	0.200650	0.000739	0.136946	0.217668	0.100210	0.128208	-0.240896	0.018286	0.024987	0.112483	0.370733	0.054175	0.039642	0.010509	0.083521	0.069001
